method,k,category,metric,mean,seed_std,ci_low,ci_high,num_categories,num_seeds,ci_resampling_unit,aggregation,uncertainty_scope
patchcore,1,pcb2,mean_anomaly_mask_iou,0.08404849298822246,0.008568014141215068,0.07801184905970612,0.09117272852085728,1,5,support_seed,within_category,support_seed_interval
patchcore,1,pcb3,mean_anomaly_mask_iou,0.08721263075903232,0.018403960323939157,0.07276072273810946,0.10166453877995518,1,5,support_seed,within_category,support_seed_interval
patchcore,1,pcb4,mean_anomaly_mask_iou,0.09436474492303562,0.025008647009634188,0.07341713206421234,0.11054097226828925,1,5,support_seed,within_category,support_seed_interval
patchcore,2,macro,mean_anomaly_mask_iou,0.12447103558979115,0.008356673666789058,0.11883368028938175,0.13142202418561358,4,5,support_seed,category_macro,support_seed_interval
patchcore,2,pcb1,mean_anomaly_mask_iou,0.09867048091559857,0.027146509113575707,0.08478007837693259,0.12334655387704449,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb2,mean_anomaly_mask_iou,0.11444828288698142,0.007150272052713544,0.10912380409057613,0.11977276168338666,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb3,mean_anomaly_mask_iou,0.11807063415693875,0.008194325713411638,0.11147331291321483,0.12399434194228298,1,5,support_seed,within_category,support_seed_interval
patchcore,2,pcb4,mean_anomaly_mask_iou,0.16669474439964588,0.014642480148811862,0.15605026372243297,0.17886354077444241,1,5,support_seed,within_category,support_seed_interval
patchcore,4,macro,mean_anomaly_mask_iou,0.1438939701371543,0.013347387327081975,0.13401299116733262,0.1538091131403982,4,5,support_seed,category_macro,support_seed_interval
patchcore,4,pcb1,mean_anomaly_mask_iou,0.11977823930894718,0.030387660715696915,0.09675647021632298,0.14280000840157134,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb2,mean_anomaly_mask_iou,0.13879920178636543,0.007320407218654137,0.13320268382478154,0.1443912300286996,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb3,mean_anomaly_mask_iou,0.12618364564572407,0.007390040875772558,0.12010636492603413,0.13205707632885194,1,5,support_seed,within_category,support_seed_interval
patchcore,4,pcb4,mean_anomaly_mask_iou,0.1908147938075805,0.030081099695471875,0.1742110221817076,0.2183662260376651,1,5,support_seed,within_category,support_seed_interval
sam2_only,0,macro,mean_anomaly_mask_iou,0.0035515922528578376,,,,4,1,support_seed,category_macro,descriptive_single_run
sam2_only,0,pcb1,mean_anomaly_mask_iou,0.005067287181411938,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb2,mean_anomaly_mask_iou,0.00350623491409108,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb3,mean_anomaly_mask_iou,0.0029619101219448907,,,,1,1,support_seed,within_category,descriptive_single_run
sam2_only,0,pcb4,mean_anomaly_mask_iou,0.002670936793983442,,,,1,1,support_seed,within_category,descriptive_single_run
anomaly_consistent_sam2,1,macro,mean_anomaly_mask_precision,0.2672554113647292,0.015405053039314947,0.25507436570174746,0.27943645702771086,4,5,support_seed,category_macro,support_seed_interval
anomaly_consistent_sam2,1,pcb1,mean_anomaly_mask_precision,0.2749493712972481,0.01674491523929951,0.2613391281878769,0.28787365351471933,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb2,mean_anomaly_mask_precision,0.22196447951468898,0.047642174481224125,0.18656830891029336,0.26094730784131814,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb3,mean_anomaly_mask_precision,0.23834900944954568,0.027152376823807157,0.21800307083503592,0.25982029950719016,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,1,pcb4,mean_anomaly_mask_precision,0.33375878519743374,0.02485046864414795,0.31110585052849526,0.34654898472220885,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,macro,mean_anomaly_mask_precision,0.2911257975379315,0.014335399242485282,0.2807312661385023,0.3031665903410874,4,5,support_seed,category_macro,support_seed_interval
anomaly_consistent_sam2,2,pcb1,mean_anomaly_mask_precision,0.28928430231813895,0.04156698760939164,0.26278031207885244,0.3272435240547141,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,pcb2,mean_anomaly_mask_precision,0.2790968460197503,0.011455412964496743,0.2691278178900014,0.28637153596745646,1,5,support_seed,within_category,support_seed_interval
anomaly_consistent_sam2,2,pcb3,mean_anomaly_mask_precision,0.262864179433348,0.024582865965380733,0.2436463887811676,0.2820819700855284,1,5,support_seed,within_category,support_seed_interval
